Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.250.4.188-192.168.1.204-5228-45409-6,192.168.1.204,45409,142.250.4.188,5228,6,04/02/2020 12:48:37 PM,90242576,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.03324373187219301,0.06648746374438602,1.80485152E7,2.4604383100118466E7,4.5001547E7,62894.0,4.5064441E7,4.5064441E7,0.0,4.5064441E7,4.5064441E7,9.0242576E7,3.0080858666666668E7,2.5955671457980633E7,4.506888E7,109831.0,0,0,0,0,40,116,0.02216248791479534,0.04432497582959068,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,255,2,0,86362.5,33189.47098855298,109831.0,62894.0,4.5001259E7,407.29350596345137,4.5001547E7,4.5000971E7,No Label
192.168.1.204-13.107.3.128-46442-443-6,192.168.1.204,46442,13.107.3.128,443,6,04/02/2020 12:49:21 PM,108770418,12,16,890.0,8175.0,407.0,0.0,74.16666666666666,125.63209877425531,1440.0,0.0,510.93749999999994,663.1760418621891,83.34067448375531,0.25742293276835615,4028533.9999999995,2.0314975511732515E7,1.05644193E8,1.0,1.08716303E8,9883300.272727273,3.1770845498260953E7,1.05644193E8,91.0,3126131.0,208408.7333333333,718530.7210201808,2802181.0,1.0,0,0,0,0,240,344,0.11032411404358122,0.14709881872477495,0.0,1440.0,312.58620689655163,540.501851274838,292142.2512315271,0,1,0,0,0,0,0,0,1.0,323.75,74.16666666666667,510.9375,0,0,0,0,0,0,12,890,16,8175,-1,1025,5,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-13.107.3.128-46442-443-6,13.107.3.128,443,192.168.1.204,46442,6,04/02/2020 12:51:09 PM,309,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6472.491909385114,309.0,0.0,309.0,309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3236.245954692557,3236.245954692557,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1025,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.201-224.0.0.251-5353-5353-17,192.168.1.201,5353,224.0.0.251,5353,17,04/02/2020 12:49:13 PM,100059469,5,1,305.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,0.0,3.657824728212379,0.05996433980676032,2.00118938E7,17288.91378022344,2.0031424E7,1.9984371E7,8.0075098E7,2.00187745E7,9105.776719570202,2.0031424E7,2.0011777E7,0,0,0,0,0,0,0,0,0,40,8,0.04997028317230026,0.009994056634460052,61.0,61.0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,71.16666666666667,61.0,61.0,0,0,0,0,0,0,5,305,1,61,-1,-1,5,0,0,0,0,0,2.00118938E7,17288.91378022344,2.0031424E7,1.9984371E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/02/2020 12:48:39 PM,34862523,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08605229174033101,1.74312615E7,1.0098184163950492E7,2.4571756E7,1.0290767E7,2.4571756E7,2.4571756E7,0.0,2.4571756E7,2.4571756E7,0,0,0,0,0,0,0,0,0,0,0,0.05736819449355401,0.028684097246777004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,1.74312615E7,1.0098184163950492E7,2.4571756E7,1.0290767E7,No Label
192.168.1.204-216.58.203.1-46452-443-6,192.168.1.204,46452,216.58.203.1,443,6,04/02/2020 12:51:30 PM,11232397,10,12,1287.0,1201.0,628.0,0.0,128.7,219.96012264852817,580.0,0.0,100.08333333333336,180.76879172192878,221.50214241893337,1.9586202303924976,534876.0476190476,2082081.4943295922,9485072.0,0.0,1.1219584E7,1246620.4444444445,3138758.5068598026,9489818.0,304.0,1747325.0,158847.72727272726,507022.57011716766,1687493.0,0.0,0,0,0,0,200,264,0.8902819229056808,1.068338307486817,0.0,628.0,108.17391304347828,192.06927068920476,36890.604743083015,0,1,0,0,0,0,0,0,1.0,113.0909090909091,128.7,100.08333333333333,0,0,0,0,0,0,10,1287,12,1201,-1,247,6,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-46453-6,192.168.1.204,46453,172.105.215.210,443,6,04/02/2020 12:51:41 PM,3651027,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1481.227062960641,4.656224125431009,228189.18749999997,747142.3721701434,3019413.0,110.0,467855.0,93571.0,85080.52341752488,169644.0,455.0,3651027.0,365102.7,935962.4605597823,3019542.0,225.0,0,0,0,0,120,244,1.643373220740356,3.012850904690653,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-13.73.26.107-46454-443-6,192.168.1.204,46454,13.73.26.107,443,6,04/02/2020 12:51:53 PM,1059237,10,10,3758.0,4438.0,1440.0,0.0,375.8,580.132322070673,1440.0,0.0,443.8,635.099782186495,7737.645116248772,18.88151565702482,55749.31578947369,82696.76434221907,237942.0,2.0,921911.0,102434.55555555556,159591.8411723412,423588.0,8.0,979590.0,108843.33333333333,96116.02051557275,238687.0,2.0,0,0,0,0,200,224,9.44075782851241,9.44075782851241,0.0,1440.0,390.2857142857143,584.9019698083725,342110.3142857143,0,1,0,0,0,0,0,0,1.0,409.8,375.8,443.8,0,0,0,0,0,0,10,3758,10,4438,-1,1029,6,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-216.58.203.1-46455-443-6,192.168.1.204,46455,216.58.203.1,443,6,04/02/2020 12:52:06 PM,4928578,10,12,1287.0,1201.0,628.0,0.0,128.7,219.96012264852817,580.0,0.0,100.08333333333336,180.76879172192878,504.8109211216704,4.463762164259143,234694.19047619047,765501.5375766805,3167225.0,1.0,4923641.0,547071.2222222222,1129235.5078911548,3169963.0,336.0,1761353.0,160123.0,516251.24210988585,1716605.0,1.0,0,0,0,0,200,264,2.028982801935974,2.434779362323169,0.0,628.0,108.17391304347828,192.06927068920476,36890.604743083015,0,1,0,0,0,0,0,0,1.0,113.0909090909091,128.7,100.08333333333333,0,0,0,0,0,0,10,1287,12,1201,-1,247,6,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-216.58.203.1-46456-443-6,192.168.1.204,46456,216.58.203.1,443,6,04/02/2020 12:52:21 PM,10022970,13,17,1430.0,1338.0,628.0,0.0,110.00000000000001,194.96067979638016,580.0,0.0,78.70588235294119,154.3764735581018,276.16564750767486,2.9931247923519675,345619.6551724138,1288997.7397662294,6743205.0,1.0,1.0015248E7,834604.0,1951470.301870641,6759433.0,250.0,3279765.0,204985.3125,510191.70087405626,1702505.0,1.0,0,0,0,0,260,364,1.2970207433525192,1.696104048999448,0.0,628.0,89.29032258064517,168.61023961558743,28429.41290322581,0,1,0,0,0,0,0,0,1.0,92.26666666666667,110.0,78.70588235294117,0,0,0,0,0,0,13,1430,17,1338,-1,247,8,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-216.58.199.142-59759-443-17,192.168.1.204,59759,216.58.199.142,443,17,04/02/2020 12:50:40 PM,119426478,206,284,48589.0,56081.0,1350.0,23.0,235.86893203883494,320.87600721413105,1350.0,16.0,197.46830985915483,314.923922131524,876.438807816136,4.102942732682781,244225.92638036824,944250.599365532,1.0036091E7,0.0,1.19374996E8,582317.053658536,1396834.9357513797,1.0036091E7,137.0,1.19426478E8,422001.68904593633,1222139.4523897392,1.0109158E7,0.0,0,0,0,0,1648,2272,1.7249106182299037,2.378032114452877,16.0,1350.0,215.9266802443992,321.4730488607943,103344.92114385462,0,0,0,0,0,0,0,0,1.0,216.3673469387755,235.86893203883494,197.46830985915494,0,0,0,0,0,0,206,48589,284,56081,-1,-1,206,0,3359253.0,5084372.65961137,1.2559167E7,326165.0,7438083.833333333,2275153.940333745,1.0036091E7,5094690.0,No Label
192.168.1.204-216.58.203.1-46457-443-6,192.168.1.204,46457,216.58.203.1,443,6,04/02/2020 12:52:32 PM,9029467,14,18,1430.0,1377.0,628.0,0.0,102.14285714285714,189.60520000287931,580.0,0.0,76.50000000000001,150.059302003065,310.8710624890705,3.543952262077042,291273.12903225806,920540.4699193019,4276393.0,1.0,9022005.0,694000.3846153846,1359456.4356826309,4315149.0,247.0,6408063.0,376944.8823529412,1094161.813750649,4309639.0,1.0,0,0,0,0,292,384,1.5504791146587058,1.9934731474183358,0.0,628.0,85.06060606060608,164.2020362605812,26962.30871212122,0,1,0,0,0,0,0,0,1.0,87.71875,102.14285714285714,76.5,0,0,0,0,0,0,14,1430,18,1377,-1,247,8,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-46458-6,192.168.1.204,46458,172.105.215.210,443,6,04/02/2020 12:52:41 PM,3578753,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1511.1408918134334,4.750257980922405,223672.0625,743330.2650339188,3001417.0,1.0,448415.0,89683.0,81196.68884874554,163461.0,1264.0,3578753.0,357875.30000000005,931557.7909070199,3001616.0,1.0,0,0,0,0,120,244,1.6765616403255548,3.0736963405968503,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-40.81.26.225-46451-443-6,192.168.1.204,46451,40.81.26.225,443,6,04/02/2020 12:51:27 PM,98791179,17,16,9449.0,13584.0,1440.0,0.0,555.8235294117648,677.842647235894,1440.0,0.0,849.0,688.5828926135183,233.14834616965143,0.33403792053134623,3087224.34375,1.7334995329020392E7,9.8084081E7,0.0,9.8699744E7,6168734.0,2.4510864530397795E7,9.8084081E7,10.0,663110.0,44207.333333333336,53871.53815813885,123422.0,0.0,0,0,0,0,340,344,0.17208014087978443,0.1619577796515618,0.0,1440.0,677.4411764705881,688.5429583735838,474091.40552584676,0,1,0,0,0,0,0,0,0.0,697.969696969697,555.8235294117648,849.0,0,0,0,0,0,0,17,9449,16,13584,-1,2053,11,0,0,0,0,0,0,0,0,0,No Label
142.250.4.188-192.168.1.204-5228-45409-6,192.168.1.204,45409,142.250.4.188,5228,6,04/02/2020 12:50:52 PM,90214531,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.03325406635434374,0.06650813270868748,1.80429062E7,2.461072348305069E7,4.5003692E7,64672.0,4.5078908E7,4.5078908E7,0.0,4.5078908E7,4.5078908E7,9.0214531E7,3.0071510333333332E7,2.598444494448125E7,4.5081087E7,67259.0,0,0,0,0,40,116,0.02216937756956249,0.04433875513912498,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,255,2,0,72327.0,7167.234334106845,77395.0,67259.0,4.50026025E7,1540.785676205487,4.5003692E7,4.5001513E7,No Label
192.168.1.204-216.58.203.1-46459-443-6,192.168.1.204,46459,216.58.203.1,443,6,04/02/2020 12:53:02 PM,9472796,10,12,1287.0,1201.0,628.0,0.0,128.70000000000002,219.9601226485282,580.0,0.0,100.08333333333336,180.76879172192878,262.64684682326106,2.3224399638712794,451085.5238095238,1703345.3860795414,7710235.0,1.0,9462209.0,1051356.5555555555,2567033.6206151503,7730419.0,221.0,1762561.0,160232.81818181818,507019.1421835704,1688788.0,1.0,0,0,0,0,200,264,1.0556545290323998,1.2667854348388796,0.0,628.0,108.17391304347828,192.06927068920476,36890.604743083015,0,1,0,0,0,0,0,0,1.0,113.0909090909091,128.7,100.08333333333333,0,0,0,0,0,0,10,1287,12,1201,-1,247,6,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-239.255.255.250-1900-1900-17,192.168.1.1,1900,239.255.255.250,1900,17,04/02/2020 12:43:14 PM,13350,9,1,2923.0,358.0,366.0,286.0,324.77777777777777,31.57838571625289,358.0,358.0,358.0,0.0,245767.79026217226,749.063670411985,1483.3333333333333,1955.6104545639962,5341.0,1.0,12610.0,1576.25,2069.288542332502,5341.0,1.0,0,0,0,0,0,0,0,0,0,72,8,674.1573033707865,74.9063670411985,286.0,366.0,330.8181818181818,31.27880490625619,978.3636363636364,0,0,0,0,0,0,0,0,0.0,363.9,324.77777777777777,358.0,0,0,0,0,0,0,9,2923,1,358,-1,-1,9,0,0,0,0,0,0,0,0,0,No Label
192.168.1.201-224.0.0.251-5353-5353-17,192.168.1.201,5353,224.0.0.251,5353,17,04/02/2020 12:51:13 PM,100114542,5,1,305.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,0.0,3.655812559178466,0.059931353429155176,2.00229084E7,16340.98302734592,2.0039098E7,1.9997685E7,8.0075444E7,2.0018861E7,15710.739108435806,2.0035588E7,1.9997685E7,0,0,0,0,0,0,0,0,0,40,8,0.04994279452429598,0.009988558904859196,61.0,61.0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,71.16666666666667,61.0,61.0,0,0,0,0,0,0,5,305,1,61,-1,-1,5,0,0,0,0,0,2.00229084E7,16340.98302734592,2.0039098E7,1.9997685E7,No Label
192.168.1.204-216.58.203.1-46460-443-6,192.168.1.204,46460,216.58.203.1,443,6,04/02/2020 12:53:23 PM,8462331,11,13,1322.0,1201.0,628.0,0.0,120.18181818181817,210.57626560551319,580.0,0.0,92.3846153846154,175.28478659101143,298.144801946414,2.836097997112143,367927.4347826087,1697500.3700941845,8152211.0,60.0,8456731.0,845673.1,2576941.89617877,8177329.0,327.0,310120.0,25843.333333333332,71157.41981669723,251195.0,201.0,0,0,0,0,220,284,1.299878248676399,1.536219748435744,0.0,628.0,100.92000000000002,185.6670227405323,34472.24333333334,0,1,0,0,0,0,0,0,1.0,105.125,120.18181818181819,92.38461538461539,0,0,0,0,0,0,11,1322,13,1201,-1,247,7,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-40.90.189.152-45429-443-6,192.168.1.204,45429,40.90.189.152,443,6,04/02/2020 12:25:35 PM,109930,1,2,0.0,223.0,0.0,0.0,0.0,0.0,122.0,101.0,111.5,14.849242404917497,2028.563631401801,27.290093695988357,54965.0,16708.933239438116,66780.0,43150.0,0,0,0,0,0,66780.0,66780.0,0.0,66780.0,66780.0,0,1,0,0,20,40,9.096697898662786,18.19339579732557,0.0,122.0,81.0,54.89990892524322,3014.0,0,0,0,1,1,0,0,0,2.0,108.0,0.0,111.5,0,0,0,0,0,0,1,0,2,223,-1,6759,0,0,0,0,0,0,0,0,0,0,No Label
172.217.166.78-192.168.1.204-443-61029-17,192.168.1.204,61029,172.217.166.78,443,17,04/02/2020 12:51:34 PM,101730358,698,332,809857.0,175812.0,1350.0,28.0,1160.2535816618902,449.006296613887,1350.0,16.0,529.5542168674697,621.9805080054034,9689.035007622799,10.12480463304769,98863.32167152576,1081561.7237398745,2.0844027E7,0.0,1.01650082E8,145839.42898134855,1312124.5517443803,2.0844027E7,56.0,1.0172848E8,307336.79758308164,1894244.7816671298,2.0871414E7,0.0,0,0,0,0,5584,2656,6.861275372686687,3.2635292603610027,16.0,1350.0,957.3414161008726,589.7343649355648,347786.6211859539,0,0,0,0,0,0,0,0,0.0,958.2708737864077,1160.253581661891,529.5542168674699,0,0,0,0,0,0,698,809857,332,175812,-1,-1,698,0,2813143.5,2000451.5483414987,4582158.0,352195.0,1.2553823333333332E7,6662236.518782193,2.0844027E7,5777986.0,No Label
172.217.26.238-192.168.1.204-443-60849-17,192.168.1.204,60849,172.217.26.238,443,17,04/02/2020 12:51:35 PM,116591735,23,27,4777.0,4555.0,655.0,23.0,207.69565217391306,217.15964692586056,1350.0,18.0,168.70370370370367,352.55570370726406,80.03997882011105,0.428846864659832,2379423.163265306,5733179.152580505,2.4743039E7,255.0,1.16591132E8,5299596.90909091,7682023.781718993,2.4743039E7,29889.0,1.16591354E8,4484282.846153846,7314068.212381324,2.4765071E7,3434.0,0,0,0,0,184,216,0.19726955774352273,0.2315773069163093,18.0,1350.0,209.45098039215685,335.1094933734639,112298.37254901967,0,0,0,0,0,0,0,0,1.0,213.64,207.69565217391303,168.7037037037037,0,0,0,0,0,0,23,4777,27,4555,-1,-1,23,0,681124.125,1302945.3457104065,3631590.0,34789.0,1.3889106625E7,6521115.941715189,2.4743039E7,7213352.0,No Label
172.105.215.210-192.168.1.204-443-46464-6,192.168.1.204,46464,172.105.215.210,443,6,04/02/2020 12:53:41 PM,3614769,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1496.0845354156795,4.702928458222365,225923.06249999997,741014.7957639775,2992975.0,0.0,465298.0,93059.6,84423.88286083506,163371.0,438.0,3614769.0,361476.9,927900.5688183586,2993242.0,0.0,0,0,0,0,120,244,1.6598571029020113,3.043071355320354,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-216.58.203.1-46465-443-6,192.168.1.204,46465,216.58.203.1,443,6,04/02/2020 12:53:45 PM,6471702,10,12,1287.0,1201.0,628.0,0.0,128.7,219.96012264852817,580.0,0.0,100.08333333333336,180.76879172192878,384.442917798131,3.3994148679899046,308176.2857142857,1049979.6236074842,4611892.0,1.0,6423727.0,713747.4444444445,1564223.6505593685,4624539.0,364.0,1859810.0,169073.63636363635,497766.0087865126,1668604.0,1.0,0,0,0,0,200,264,1.5451885763590476,1.854226291630857,0.0,628.0,108.17391304347828,192.06927068920476,36890.604743083015,0,1,0,0,0,0,0,0,1.0,113.0909090909091,128.7,100.08333333333333,0,0,0,0,0,0,10,1287,12,1201,-1,247,6,0,0,0,0,0,0,0,0,0,No Label
172.217.166.78-192.168.1.204-443-60853-17,192.168.1.204,60853,172.217.166.78,443,17,04/02/2020 12:51:42 PM,116023041,17,25,3578.0,4539.0,827.0,23.0,210.47058823529412,276.6801216312483,1350.0,16.0,181.55999999999995,380.1415394297235,69.96024177645886,0.3619970622904118,2829830.2682926836,6217709.543641935,2.2942027E7,1.0,1.1602247E8,7251404.375,8324267.004866465,2.2942027E7,34031.0,1.16022511E8,4834271.291666666,7595314.736406171,2.3015397E7,1.0,0,0,0,0,136,200,0.14652262045088096,0.21547444183953082,16.0,1350.0,220.1627906976745,378.2288253118587,143057.04429678852,0,0,0,0,0,0,0,0,1.0,225.4047619047619,210.47058823529412,181.56,0,0,0,0,0,0,17,3578,25,4539,-1,-1,17,0,759011.2857142857,1680243.031182465,4567604.0,35238.0,1.580582242857143E7,4202189.70585459,2.2942027E7,8806659.0,No Label
192.168.1.204-216.58.203.1-46466-443-6,192.168.1.204,46466,216.58.203.1,443,6,04/02/2020 12:53:53 PM,8482870,14,18,1465.0,1338.0,628.0,0.0,104.64285714285715,188.38161234083296,580.0,0.0,74.33333333333334,150.91173891111478,330.4306207686785,3.7723081928639717,273640.9677419355,1159158.452287247,6289426.0,0.0,8474112.0,651854.7692307692,1760202.1845572246,6293193.0,141.0,2193444.0,129026.11764705885,417737.93659884454,1728533.0,0.0,0,0,0,0,280,384,1.6503848343779877,2.1219233584859842,0.0,628.0,84.93939393939395,164.23857254652825,26974.30871212122,0,1,0,0,0,0,0,0,1.0,87.59375,104.64285714285714,74.33333333333333,0,0,0,0,0,0,14,1465,18,1338,-1,247,9,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-216.58.203.1-46467-443-6,192.168.1.204,46467,216.58.203.1,443,6,04/02/2020 12:54:11 PM,10186618,13,17,1430.0,1338.0,628.0,0.0,110.0,194.96067979638013,580.0,0.0,78.70588235294119,154.3764735581018,271.72904687306425,2.945040247901708,351262.6896551724,1072010.55053174,4140218.0,1.0,1.015201E7,846000.8333333333,1573202.2998473141,4144292.0,229.0,6217367.0,388585.4375,1087660.0279890138,4151988.0,1.0,0,0,0,0,260,364,1.2761841074240736,1.6688561404776345,0.0,628.0,89.29032258064517,168.61023961558743,28429.41290322581,0,1,0,0,0,0,0,0,1.0,92.26666666666667,110.0,78.70588235294117,0,0,0,0,0,0,13,1430,17,1338,-1,247,8,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-104.108.153.21-46463-443-6,192.168.1.204,46463,104.108.153.21,443,6,04/02/2020 12:53:34 PM,60677237,8,11,596.0,6293.0,280.0,0.0,74.50000000000001,110.82418508610834,1440.0,0.0,572.0909090909091,661.361694467627,113.53516311232168,0.31313225419278734,3370957.6111111115,1.4133703814418303E7,6.000308E7,3.0,6.0631247E7,8661606.714285715,2.2639984853121154E7,6.000308E7,619.0,632020.0,63202.0,92248.07402867553,306795.0,3.0,0,0,0,0,160,244,0.13184515966012098,0.18128709453266634,0.0,1440.0,344.44999999999993,549.2397113522617,301664.2605263158,0,1,0,0,0,0,0,0,1.0,362.57894736842104,74.5,572.0909090909091,0,0,0,0,0,0,8,596,11,6293,-1,245,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-104.108.153.21-46462-443-6,192.168.1.204,46462,104.108.153.21,443,6,04/02/2020 12:53:34 PM,60775808,7,14,595.0,10547.0,274.0,0.0,85.0,114.3109793501919,1440.0,0.0,753.3571428571427,690.0436560484759,183.32952480039427,0.3455322222947657,3038790.4000000004,1.3452931529285232E7,6.0193239E7,1.0,6.0739236E7,1.0123206E7,2.45296109386339E7,6.0193239E7,517.0,582437.0,44802.84615384615,81520.90760233041,294845.0,1.0,0,0,0,0,140,304,0.11517740743158858,0.23035481486317716,0.0,1440.0,506.45454545454544,640.7511014629425,410561.97402597405,0,1,0,0,0,0,0,0,2.0,530.5714285714286,85.0,753.3571428571429,0,0,0,0,0,0,7,595,14,10547,-1,245,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-104.108.153.21-46461-443-6,192.168.1.204,46461,104.108.153.21,443,6,04/02/2020 12:53:34 PM,60776612,8,13,594.0,9239.0,273.0,0.0,74.25,109.7565487795603,1440.0,0.0,710.6923076923075,683.8424994854913,161.7892093096601,0.3455276513274547,3038830.6,1.3440481942690274E7,6.0140277E7,2.0,6.0735042E7,8676434.57142857,2.269384174998527E7,6.0140277E7,398.0,636154.0,53012.833333333336,89683.01933104914,317383.0,2.0,0,0,0,0,160,284,0.131629581458078,0.21389806986937673,0.0,1440.0,446.9545454545454,613.7821451011928,376728.5216450217,0,1,0,0,0,0,0,0,1.0,468.23809523809524,74.25,710.6923076923077,0,0,0,0,0,0,8,594,13,9239,-1,245,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-104.108.153.21-46462-443-6,104.108.153.21,443,192.168.1.204,46462,6,04/02/2020 12:54:35 PM,497,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,62374.245472837014,6036.217303822937,248.5,157.6848122046001,360.0,137.0,0,0,0,0,0,137.0,137.0,0.0,137.0,137.0,0,1,0,0,20,40,2012.0724346076456,4024.1448692152912,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-104.108.153.21-46461-443-6,104.108.153.21,443,192.168.1.204,46461,6,04/02/2020 12:54:35 PM,1,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,3.1E7,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1000000.0,1000000.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,245,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-104.108.153.21-46463-443-6,104.108.153.21,443,192.168.1.204,46463,6,04/02/2020 12:54:35 PM,1,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,3.1E7,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1000000.0,1000000.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,245,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-216.58.203.1-46470-443-6,192.168.1.204,46470,216.58.203.1,443,6,04/02/2020 12:54:34 PM,7695789,16,22,1573.0,1475.0,628.0,0.0,98.3125,177.22066047727054,580.0,0.0,67.04545454545456,137.09589180490988,396.0607547842073,4.9377653155511405,207994.29729729734,604558.0562973191,3039344.0,0.0,7688025.0,512535.0,885913.3684514532,3050460.0,124.0,4656445.0,221735.4761904762,476543.839156443,1682217.0,0.0,0,0,0,0,320,464,2.079059080232059,2.8587062353190813,0.0,628.0,78.15384615384617,152.27512124640484,23187.712550607295,0,1,0,0,0,0,0,0,1.0,80.21052631578948,98.3125,67.04545454545455,0,0,0,0,0,0,16,1573,22,1475,-1,247,10,0,0,0,0,0,0,0,0,0,No Label
